,date,well_id,water_level,temperature,precipitation,wind_speed
60144,2009-02-14,NH95/17,29.781,2.338,0.0,6.447196
60145,2009-02-14,TQ25/86,98.541,2.338,0.0,6.447196
60146,2009-02-14,SY68/34,71.26,2.338,0.0,6.447196
60147,2009-02-15,SY68/34,71.23,5.9838333,0.1,12.139408
60148,2009-02-15,NH95/17,29.805,5.9838333,0.1,12.139408
60149,2009-02-15,SU01/5B,103.53,5.9838333,0.1,12.139408
60150,2009-02-15,SN00/11,13.0,5.9838333,0.1,12.139408
60151,2009-02-15,ST07/10,72.4,5.9838333,0.1,12.139408
60152,2009-02-15,SJ15/13,80.31,5.9838333,0.1,12.139408
60153,2009-02-15,ID30/1,115.96,5.9838333,0.1,12.139408
60154,2009-02-15,NO20/14,37.059,5.9838333,0.1,12.139408
60155,2009-02-15,TQ25/86,98.731,5.9838333,0.1,12.139408
60156,2009-02-15,TR14/9,76.23,5.9838333,0.1,12.139408
60157,2009-02-16,TM15/112,25.52,6.8942504,0.0,14.846738
60158,2009-02-16,SY68/34,71.21,6.8942504,0.0,14.846738
60159,2009-02-16,SN00/11,12.95,6.8942504,0.0,14.846738
60160,2009-02-16,SU01/5B,103.47,6.8942504,0.0,14.846738
60161,2009-02-16,TR14/9,76.47,6.8942504,0.0,14.846738
60162,2009-02-16,ST07/10,71.65,6.8942504,0.0,14.846738
60163,2009-02-16,NO20/14,37.085,6.8942504,0.0,14.846738
60164,2009-02-16,NH95/17,29.858,6.8942504,0.0,14.846738
60165,2009-02-16,TQ25/86,98.86,6.8942504,0.0,14.846738
60166,2009-02-16,ID30/1,115.92,6.8942504,0.0,14.846738
60167,2009-02-17,SY68/34,71.18,7.8859177,0.2,8.178594
60168,2009-02-17,ST07/10,70.89,7.8859177,0.2,8.178594
60169,2009-02-17,TQ25/86,99.01,7.8859177,0.2,8.178594
60170,2009-02-17,NO20/14,37.068,7.8859177,0.2,8.178594
60171,2009-02-17,ID30/1,115.84,7.8859177,0.2,8.178594
60172,2009-02-17,SU01/5B,103.21,7.8859177,0.2,8.178594
60173,2009-02-17,NH95/17,29.89,7.8859177,0.2,8.178594
60174,2009-02-17,TR14/9,76.69,7.8859177,0.2,8.178594
60175,2009-02-17,SN00/11,12.89,7.8859177,0.2,8.178594
60176,2009-02-18,SU17/57,139.84,6.494251,0.3,4.9856567
60177,2009-02-18,SP00/62,102.8,6.494251,0.3,4.9856567
60178,2009-02-18,TL44/12,46.87,6.494251,0.3,4.9856567
60179,2009-02-18,ST07/10,70.15,6.494251,0.3,4.9856567
60180,2009-02-18,NH95/17,29.901,6.494251,0.3,4.9856567
60181,2009-02-18,SU81/1,69.03,6.494251,0.3,4.9856567
60182,2009-02-18,TR14/9,76.88,6.494251,0.3,4.9856567
60183,2009-02-18,TQ25/86,99.099,6.494251,0.3,4.9856567
60184,2009-02-18,SU01/5B,102.9,6.494251,0.3,4.9856567
60185,2009-02-18,SN00/11,12.84,6.494251,0.3,4.9856567
60186,2009-02-18,NO20/14,37.053,6.494251,0.3,4.9856567
60187,2009-02-18,SU71/23,57.09,6.494251,0.3,4.9856567
60188,2009-02-18,SY68/34,71.16,6.494251,0.3,4.9856567
60189,2009-02-18,NY63/2,131.36,6.494251,0.3,4.9856567
60190,2009-02-18,ID30/1,115.76,6.494251,0.3,4.9856567
60191,2009-02-18,TL33/67,84.66,6.494251,0.3,4.9856567
60192,2009-02-19,TQ25/86,99.169,4.0525837,0.0,7.4188743
60193,2009-02-19,NH95/17,29.893,4.0525837,0.0,7.4188743
60194,2009-02-19,SY68/34,71.13,4.0525837,0.0,7.4188743
60195,2009-02-19,ST07/10,69.45,4.0525837,0.0,7.4188743
60196,2009-02-19,TR14/9,77.05,4.0525837,0.0,7.4188743
60197,2009-02-19,SN00/11,12.78,4.0525837,0.0,7.4188743
60198,2009-02-19,NO20/14,37.048,4.0525837,0.0,7.4188743
60199,2009-02-19,SU01/5B,102.45,4.0525837,0.0,7.4188743
60200,2009-02-19,ID30/1,115.64,4.0525837,0.0,7.4188743
60201,2009-02-20,SU01/5B,101.75,4.1234164,0.0,7.6313453
60202,2009-02-20,ST07/10,68.74,4.1234164,0.0,7.6313453
60203,2009-02-20,TQ25/86,99.238,4.1234164,0.0,7.6313453
60204,2009-02-20,TR14/9,77.22,4.1234164,0.0,7.6313453
60205,2009-02-20,NO20/14,37.03,4.1234164,0.0,7.6313453
60206,2009-02-20,ID30/1,115.56,4.1234164,0.0,7.6313453
60207,2009-02-20,SN00/11,12.71,4.1234164,0.0,7.6313453
60208,2009-02-20,NH95/17,29.886,4.1234164,0.0,7.6313453
60209,2009-02-20,SY68/34,71.11,4.1234164,0.0,7.6313453
60210,2009-02-20,TA10/63,19.46,4.1234164,0.0,7.6313453
60211,2009-02-21,SN00/11,12.65,6.1942496,0.0,15.058192
60212,2009-02-21,TR14/9,77.38,6.1942496,0.0,15.058192
60213,2009-02-21,NH95/17,29.887,6.1942496,0.0,15.058192
60214,2009-02-21,TQ25/86,99.288,6.1942496,0.0,15.058192
60215,2009-02-21,SY68/34,71.08,6.1942496,0.0,15.058192
60216,2009-02-21,ID30/1,115.48,6.1942496,0.0,15.058192
60217,2009-02-21,SU01/5B,101.23,6.1942496,0.0,15.058192
60218,2009-02-21,ST07/10,68.03,6.1942496,0.0,15.058192
60219,2009-02-21,NO20/14,37.039,6.1942496,0.0,15.058192
60220,2009-02-22,NO20/14,37.053,7.2567506,0.4,18.614985
60221,2009-02-22,NH95/17,29.877,7.2567506,0.4,18.614985
60222,2009-02-22,TR14/9,77.52,7.2567506,0.4,18.614985
60223,2009-02-22,ST07/10,67.31,7.2567506,0.4,18.614985
60224,2009-02-22,SN00/11,12.59,7.2567506,0.4,18.614985
60225,2009-02-22,SY68/34,71.04,7.2567506,0.4,18.614985
60226,2009-02-22,TQ25/86,99.337,7.2567506,0.4,18.614985
60227,2009-02-22,ID30/1,115.36,7.2567506,0.4,18.614985
60228,2009-02-22,SU01/5B,100.69,7.2567506,0.4,18.614985
60229,2009-02-23,SN00/11,12.53,7.7463336,1.5000001,10.133717
60230,2009-02-23,SY68/34,70.99,7.7463336,1.5000001,10.133717
60231,2009-02-23,NH95/17,29.869,7.7463336,1.5000001,10.133717
60232,2009-02-23,TF03/37,19.43,7.7463336,1.5000001,10.133717
60233,2009-02-23,TQ25/86,99.377,7.7463336,1.5000001,10.133717
60234,2009-02-23,NO20/14,37.053,7.7463336,1.5000001,10.133717
60235,2009-02-23,TR14/9,77.64,7.7463336,1.5000001,10.133717
60236,2009-02-23,ID30/1,115.26,7.7463336,1.5000001,10.133717
60237,2009-02-23,ST07/10,66.54,7.7463336,1.5000001,10.133717
60238,2009-02-23,SU01/5B,100.19,7.7463336,1.5000001,10.133717
60239,2009-02-24,ID30/1,115.12,6.7859173,0.1,7.149544
60240,2009-02-24,ST07/10,65.78,6.7859173,0.1,7.149544
60241,2009-02-24,SU81/1,67.38,6.7859173,0.1,7.149544
60242,2009-02-24,NH95/17,29.859,6.7859173,0.1,7.149544
60243,2009-02-24,SN00/11,12.45,6.7859173,0.1,7.149544
60244,2009-02-24,NO20/14,37.034,6.7859173,0.1,7.149544
60245,2009-02-24,SY68/34,70.95,6.7859173,0.1,7.149544
60246,2009-02-24,NY63/2,131.35,6.7859173,0.1,7.149544
60247,2009-02-24,TQ25/86,99.396,6.7859173,0.1,7.149544
60248,2009-02-24,SU01/5B,99.7,6.7859173,0.1,7.149544
60249,2009-02-24,SU71/23,56.17,6.7859173,0.1,7.149544
60250,2009-02-24,TR14/9,77.76,6.7859173,0.1,7.149544
60251,2009-02-25,TR14/9,77.88,6.473417,0.4,20.77215
60252,2009-02-25,NH95/17,29.867,6.473417,0.4,20.77215
60253,2009-02-25,SU01/5B,99.12,6.473417,0.4,20.77215
60254,2009-02-25,TQ25/86,99.406,6.473417,0.4,20.77215
60255,2009-02-25,TV59/7C,1.79,6.473417,0.4,20.77215
60256,2009-02-25,TL33/67,86.32,6.473417,0.4,20.77215
60257,2009-02-25,SP00/62,102.55,6.473417,0.4,20.77215
60258,2009-02-25,NO20/14,37.045,6.473417,0.4,20.77215
60259,2009-02-25,SN00/11,12.38,6.473417,0.4,20.77215
60260,2009-02-25,SY68/34,70.9,6.473417,0.4,20.77215
60261,2009-02-25,ST07/10,65.1,6.473417,0.4,20.77215
60262,2009-02-25,SU17/57,141.2,6.473417,0.4,20.77215
60263,2009-02-25,ID30/1,115.04,6.473417,0.4,20.77215
60264,2009-02-26,ST07/10,64.48,6.502583,3.9,20.776192
60265,2009-02-26,TR14/9,77.98,6.502583,3.9,20.776192
60266,2009-02-26,NO20/14,37.045,6.502583,3.9,20.776192
60267,2009-02-26,ID30/1,114.92,6.502583,3.9,20.776192
60268,2009-02-26,SY68/34,70.84,6.502583,3.9,20.776192
60269,2009-02-26,NH95/17,29.861,6.502583,3.9,20.776192
60270,2009-02-26,TQ25/86,99.425,6.502583,3.9,20.776192
60271,2009-02-26,SU01/5B,98.75,6.502583,3.9,20.776192
60272,2009-02-26,SN00/11,12.32,6.502583,3.9,20.776192
60273,2009-02-27,ST07/10,63.9,7.9984174,0.4,15.38708
60274,2009-02-27,SU01/5B,98.23,7.9984174,0.4,15.38708
60275,2009-02-27,NO20/14,37.039,7.9984174,0.4,15.38708
60276,2009-02-27,TQ25/86,99.43,7.9984174,0.4,15.38708
60277,2009-02-27,SN00/11,12.24,7.9984174,0.4,15.38708
60278,2009-02-27,NH95/17,29.861,7.9984174,0.4,15.38708
60279,2009-02-27,ID30/1,114.84,7.9984174,0.4,15.38708
60280,2009-02-27,SY68/34,70.79,7.9984174,0.4,15.38708
60281,2009-02-27,TR14/9,78.08,7.9984174,0.4,15.38708
60282,2009-02-28,TQ25/86,99.45,6.677583,0.8,13.711385
60283,2009-02-28,SU01/5B,97.82,6.677583,0.8,13.711385
60284,2009-02-28,NO20/14,37.04,6.677583,0.8,13.711385
60285,2009-02-28,SU81/1,65.81,6.677583,0.8,13.711385
60286,2009-02-28,TR14/9,78.16,6.677583,0.8,13.711385
60287,2009-02-28,ID30/1,114.76,6.677583,0.8,13.711385
60288,2009-02-28,SU71/23,55.33,6.677583,0.8,13.711385
60289,2009-02-28,ST07/10,63.38,6.677583,0.8,13.711385
60290,2009-02-28,SY68/34,70.74,6.677583,0.8,13.711385
60291,2009-02-28,NY63/2,131.39,6.677583,0.8,13.711385
60292,2009-02-28,SN00/11,12.17,6.677583,0.8,13.711385
60293,2009-02-28,NH95/17,29.865,6.677583,0.8,13.711385
60294,2009-03-01,SY68/34,70.7,5.4296665,3.1,13.681271
60295,2009-03-01,NO20/14,37.041,5.4296665,3.1,13.681271
60296,2009-03-01,SU01/5B,97.5,5.4296665,3.1,13.681271
60297,2009-03-01,NH95/17,29.858,5.4296665,3.1,13.681271
60298,2009-03-01,TR14/9,78.21,5.4296665,3.1,13.681271
60299,2009-03-01,SJ15/13,80.3,5.4296665,3.1,13.681271
60300,2009-03-01,ST07/10,62.89,5.4296665,3.1,13.681271
60301,2009-03-01,TQ25/86,99.43,5.4296665,3.1,13.681271
60302,2009-03-01,SN00/11,12.09,5.4296665,3.1,13.681271
60303,2009-03-02,NO20/14,37.003,5.054667,3.0000002,17.190157
60304,2009-03-02,ST07/10,62.5,5.054667,3.0000002,17.190157
60305,2009-03-02,SN00/11,11.99,5.054667,3.0000002,17.190157
60306,2009-03-02,SY68/34,70.64,5.054667,3.0000002,17.190157
60307,2009-03-02,SU01/5B,97.08,5.054667,3.0000002,17.190157
60308,2009-03-02,TR14/9,78.32,5.054667,3.0000002,17.190157
60309,2009-03-02,NH95/17,29.849,5.054667,3.0000002,17.190157
60310,2009-03-02,TF81/2A,46.41,5.054667,3.0000002,17.190157
60311,2009-03-02,TQ25/86,99.42,5.054667,3.0000002,17.190157
60312,2009-03-03,SY68/34,70.61,4.4650836,9.4,20.615211
60313,2009-03-03,ST07/10,60.95,4.4650836,9.4,20.615211
60314,2009-03-03,SN00/11,11.94,4.4650836,9.4,20.615211
60315,2009-03-03,NO20/14,37.027,4.4650836,9.4,20.615211
60316,2009-03-03,TR14/9,78.42,4.4650836,9.4,20.615211
60317,2009-03-03,NH95/17,29.87,4.4650836,9.4,20.615211
60318,2009-03-03,SU01/5B,96.69,4.4650836,9.4,20.615211
60319,2009-03-03,TQ25/86,99.46,4.4650836,9.4,20.615211
60320,2009-03-04,TQ25/86,99.46,1.4567498,0.8,9.353493
60321,2009-03-04,TR14/9,78.43,1.4567498,0.8,9.353493
60322,2009-03-04,SY68/34,70.63,1.4567498,0.8,9.353493
60323,2009-03-04,TL33/4,86.29,1.4567498,0.8,9.353493
60324,2009-03-04,ST07/10,60.94,1.4567498,0.8,9.353493
60325,2009-03-04,SP00/62,102.33,1.4567498,0.8,9.353493
60326,2009-03-04,SN00/11,11.91,1.4567498,0.8,9.353493
60327,2009-03-04,TL33/67,86.96,1.4567498,0.8,9.353493
60328,2009-03-04,SU01/5B,96.37,1.4567498,0.8,9.353493
60329,2009-03-04,NH95/17,29.897,1.4567498,0.8,9.353493
60330,2009-03-04,NO20/14,37.045,1.4567498,0.8,9.353493
60331,2009-03-04,SU17/57,141.53,1.4567498,0.8,9.353493
60332,2009-03-05,ID30/1,114.64,0.3880001,1.0,6.063617
60333,2009-03-05,NH95/17,29.885,0.3880001,1.0,6.063617
60334,2009-03-05,SN00/11,11.84,0.3880001,1.0,6.063617
60335,2009-03-05,TR14/9,78.44,0.3880001,1.0,6.063617
60336,2009-03-05,SY68/34,70.62,0.3880001,1.0,6.063617
60337,2009-03-05,SU01/5B,96.01,0.3880001,1.0,6.063617
60338,2009-03-05,TQ25/86,99.41,0.3880001,1.0,6.063617
60339,2009-03-05,NO20/14,36.943,0.3880001,1.0,6.063617
60340,2009-03-05,ST07/10,60.73,0.3880001,1.0,6.063617
60341,2009-03-06,SU01/5B,95.6,2.6213331,0.0,10.662386
60342,2009-03-06,ID30/1,114.62,2.6213331,0.0,10.662386
60343,2009-03-06,SY68/34,70.63,2.6213331,0.0,10.662386
60344,2009-03-06,ST07/10,61.81,2.6213331,0.0,10.662386
60345,2009-03-06,NH95/17,29.872,2.6213331,0.0,10.662386
60346,2009-03-06,NO20/14,36.892,2.6213331,0.0,10.662386
60347,2009-03-06,SU81/1,63.32,2.6213331,0.0,10.662386
60348,2009-03-06,SU71/23,53.91,2.6213331,0.0,10.662386
60349,2009-03-06,SN00/11,11.77,2.6213331,0.0,10.662386
60350,2009-03-06,SK00/41,130.97,2.6213331,0.0,10.662386
60351,2009-03-06,TR14/9,78.47,2.6213331,0.0,10.662386
60352,2009-03-06,TQ25/86,99.39,2.6213331,0.0,10.662386
60353,2009-03-06,NY63/2,131.32,2.6213331,0.0,10.662386
60354,2009-03-07,SY68/34,70.58,7.056751,8.5,21.243164
60355,2009-03-07,ST07/10,61.62,7.056751,8.5,21.243164
60356,2009-03-07,TQ25/86,99.37,7.056751,8.5,21.243164
60357,2009-03-07,TR14/9,78.51,7.056751,8.5,21.243164
60358,2009-03-07,SU01/5B,95.2,7.056751,8.5,21.243164
60359,2009-03-07,SN00/11,11.7,7.056751,8.5,21.243164
60360,2009-03-07,NO20/14,36.908,7.056751,8.5,21.243164
60361,2009-03-07,NH95/17,29.881,7.056751,8.5,21.243164
60362,2009-03-07,ID30/1,114.8,7.056751,8.5,21.243164
60363,2009-03-08,TR14/9,78.51,3.4400835,4.5,26.349892
60364,2009-03-08,TQ25/86,99.34,3.4400835,4.5,26.349892
60365,2009-03-08,ID30/1,115.12,3.4400835,4.5,26.349892
60366,2009-03-08,NO20/14,36.96,3.4400835,4.5,26.349892
60367,2009-03-08,SU01/5B,94.85,3.4400835,4.5,26.349892
60368,2009-03-08,SN00/11,11.65,3.4400835,4.5,26.349892
60369,2009-03-08,SY68/34,70.53,3.4400835,4.5,26.349892
60370,2009-03-08,NH95/17,29.902,3.4400835,4.5,26.349892
60371,2009-03-08,ST07/10,60.23,3.4400835,4.5,26.349892
60372,2009-03-09,ST07/10,60.21,4.3088336,3.5000002,23.7177
60373,2009-03-09,TQ25/86,99.3,4.3088336,3.5000002,23.7177
60374,2009-03-09,SY68/34,70.47,4.3088336,3.5000002,23.7177
60375,2009-03-09,NH95/17,29.882,4.3088336,3.5000002,23.7177
60376,2009-03-09,TR14/9,78.53,4.3088336,3.5000002,23.7177
60377,2009-03-09,ID30/1,115.28,4.3088336,3.5000002,23.7177
60378,2009-03-09,SN00/11,11.56,4.3088336,3.5000002,23.7177
60379,2009-03-09,SU01/5B,94.5,4.3088336,3.5000002,23.7177
60380,2009-03-09,NO20/14,36.925,4.3088336,3.5000002,23.7177
60381,2009-03-10,SY68/34,70.45,5.3900833,1.8000002,8.306557
60382,2009-03-10,ST07/10,60.65,5.3900833,1.8000002,8.306557
60383,2009-03-10,NH95/17,29.865,5.3900833,1.8000002,8.306557
60384,2009-03-10,NO20/14,36.88,5.3900833,1.8000002,8.306557
60385,2009-03-10,SN00/11,11.52,5.3900833,1.8000002,8.306557
60386,2009-03-10,SE94/5,21.09,5.3900833,1.8000002,8.306557
60387,2009-03-10,SU01/5B,94.16,5.3900833,1.8000002,8.306557
60388,2009-03-10,ID30/1,115.48,5.3900833,1.8000002,8.306557
60389,2009-03-10,TR14/9,78.51,5.3900833,1.8000002,8.306557
60390,2009-03-10,SE95/6,27.91,5.3900833,1.8000002,8.306557
60391,2009-03-10,TQ25/86,99.26,5.3900833,1.8000002,8.306557
60392,2009-03-11,TQ25/86,99.22,5.1150837,0.1,13.049282
60393,2009-03-11,NO20/14,36.861,5.1150837,0.1,13.049282
60394,2009-03-11,SP00/62,102.09,5.1150837,0.1,13.049282
60395,2009-03-11,NH95/17,29.864,5.1150837,0.1,13.049282
60396,2009-03-11,TR14/9,78.51,5.1150837,0.1,13.049282
60397,2009-03-11,SN00/11,11.48,5.1150837,0.1,13.049282
60398,2009-03-11,ID30/1,115.68,5.1150837,0.1,13.049282
60399,2009-03-11,TL33/67,87.48,5.1150837,0.1,13.049282
60400,2009-03-11,SU17/57,141.2,5.1150837,0.1,13.049282
60401,2009-03-11,SY68/34,70.42,5.1150837,0.1,13.049282
60402,2009-03-11,SU01/5B,93.83,5.1150837,0.1,13.049282
60403,2009-03-11,ST07/10,61.24,5.1150837,0.1,13.049282
60404,2009-03-12,ST07/10,61.76,7.8192506,1.1,22.368017
60405,2009-03-12,SU71/23,52.2,7.8192506,1.1,22.368017
60406,2009-03-12,SN00/11,11.45,7.8192506,1.1,22.368017
60407,2009-03-12,TR14/9,78.52,7.8192506,1.1,22.368017
60408,2009-03-12,SY68/34,70.38,7.8192506,1.1,22.368017
60409,2009-03-12,SU81/1,60.72,7.8192506,1.1,22.368017
60410,2009-03-12,SU01/5B,93.52,7.8192506,1.1,22.368017
60411,2009-03-12,TQ25/86,99.19,7.8192506,1.1,22.368017
60412,2009-03-12,ID30/1,115.76,7.8192506,1.1,22.368017
60413,2009-03-12,NO20/14,36.886,7.8192506,1.1,22.368017
60414,2009-03-12,NH95/17,29.869,7.8192506,1.1,22.368017
60415,2009-03-12,NY63/2,131.26,7.8192506,1.1,22.368017
60416,2009-03-12,SJ62/235,54.68,7.8192506,1.1,22.368017
60417,2009-03-13,SN00/11,11.43,6.2150826,0.0,12.062891
60418,2009-03-13,NH95/17,29.863,6.2150826,0.0,12.062891
60419,2009-03-13,TR14/9,78.5,6.2150826,0.0,12.062891
60420,2009-03-13,ST07/10,63.8,6.2150826,0.0,12.062891
60421,2009-03-13,ID30/1,115.76,6.2150826,0.0,12.062891
60422,2009-03-13,SU01/5B,93.23,6.2150826,0.0,12.062891
60423,2009-03-13,NO20/14,36.866,6.2150826,0.0,12.062891
60424,2009-03-13,SY68/34,70.35,6.2150826,0.0,12.062891
60425,2009-03-13,TQ25/86,99.17,6.2150826,0.0,12.062891
60426,2009-03-14,NO20/14,36.884,7.5755005,0.6,25.819729
60427,2009-03-14,SN00/11,11.39,7.5755005,0.6,25.819729
60428,2009-03-14,NH95/17,29.869,7.5755005,0.6,25.819729
60429,2009-03-14,SY68/34,70.32,7.5755005,0.6,25.819729
60430,2009-03-14,TQ25/86,99.12,7.5755005,0.6,25.819729
60431,2009-03-14,TR14/9,78.47,7.5755005,0.6,25.819729
60432,2009-03-14,ST07/10,64.41,7.5755005,0.6,25.819729
60433,2009-03-14,SU01/5B,92.95,7.5755005,0.6,25.819729
60434,2009-03-14,ID30/1,115.72,7.5755005,0.6,25.819729
60435,2009-03-15,ID30/1,115.68,6.8900833,0.0,11.533597
60436,2009-03-15,NH95/17,29.828,6.8900833,0.0,11.533597
60437,2009-03-15,SJ15/13,80.16,6.8900833,0.0,11.533597
60438,2009-03-15,SY68/34,70.29,6.8900833,0.0,11.533597
60439,2009-03-15,SU01/5B,92.67,6.8900833,0.0,11.533597
60440,2009-03-15,TQ25/86,99.08,6.8900833,0.0,11.533597
60441,2009-03-15,TR14/9,78.45,6.8900833,0.0,11.533597
60442,2009-03-15,SN00/11,11.34,6.8900833,0.0,11.533597
60443,2009-03-15,ST07/10,63.34,6.8900833,0.0,11.533597
60444,2009-03-15,NO20/14,36.832,6.8900833,0.0,11.533597
60445,2009-03-16,SN00/11,11.3,6.706751,0.0,11.250875
60446,2009-03-16,NO20/14,36.847,6.706751,0.0,11.250875
60447,2009-03-16,NH95/17,29.82,6.706751,0.0,11.250875
60448,2009-03-16,TM15/112,25.72,6.706751,0.0,11.250875
60449,2009-03-16,TR14/9,78.45,6.706751,0.0,11.250875
60450,2009-03-16,ID30/1,115.6,6.706751,0.0,11.250875
60451,2009-03-16,SY68/34,70.26,6.706751,0.0,11.250875
60452,2009-03-16,SU01/5B,92.4,6.706751,0.0,11.250875
60453,2009-03-16,ST07/10,63.36,6.706751,0.0,11.250875
60454,2009-03-16,TQ25/86,99.04,6.706751,0.0,11.250875
60455,2009-03-17,TQ25/86,99.01,8.279666,0.0,10.365343
60456,2009-03-17,TR14/9,78.42,8.279666,0.0,10.365343
60457,2009-03-17,SN00/11,11.25,8.279666,0.0,10.365343
60458,2009-03-17,ST07/10,63.18,8.279666,0.0,10.365343
60459,2009-03-17,ID30/1,115.52,8.279666,0.0,10.365343
60460,2009-03-17,SY68/34,70.24,8.279666,0.0,10.365343
60461,2009-03-17,SU01/5B,92.14,8.279666,0.0,10.365343
60462,2009-03-17,NH95/17,29.806,8.279666,0.0,10.365343
60463,2009-03-17,NO20/14,36.822,8.279666,0.0,10.365343
60464,2009-03-18,SU81/1,58.31,7.708833,0.0,6.9603996
60465,2009-03-18,ST07/10,62.87,7.708833,0.0,6.9603996
60466,2009-03-18,SU17/57,140.64,7.708833,0.0,6.9603996
60467,2009-03-18,SU71/23,50.56,7.708833,0.0,6.9603996
60468,2009-03-18,SY68/34,70.21,7.708833,0.0,6.9603996
60469,2009-03-18,SU01/5B,91.91,7.708833,0.0,6.9603996
60470,2009-03-18,TR14/9,78.39,7.708833,0.0,6.9603996
60471,2009-03-18,TQ25/86,99.0,7.708833,0.0,6.9603996
60472,2009-03-18,ID30/1,115.44,7.708833,0.0,6.9603996
60473,2009-03-18,NY63/2,131.19,7.708833,0.0,6.9603996
60474,2009-03-18,SN00/11,11.13,7.708833,0.0,6.9603996
60475,2009-03-18,NO20/14,36.839,7.708833,0.0,6.9603996
60476,2009-03-18,TL33/67,87.92,7.708833,0.0,6.9603996
60477,2009-03-18,SP00/62,101.81,7.708833,0.0,6.9603996
60478,2009-03-18,NH95/17,29.814,7.708833,0.0,6.9603996
60479,2009-03-19,ST07/10,62.52,6.3255,0.0,8.451709
60480,2009-03-19,SY68/34,70.18,6.3255,0.0,8.451709
60481,2009-03-19,NH95/17,29.809,6.3255,0.0,8.451709
60482,2009-03-19,SN00/11,10.95,6.3255,0.0,8.451709
60483,2009-03-19,NO20/14,36.839,6.3255,0.0,8.451709
60484,2009-03-19,SU01/5B,91.7,6.3255,0.0,8.451709
60485,2009-03-19,ID30/1,115.32,6.3255,0.0,8.451709
60486,2009-03-19,TQ25/86,98.97,6.3255,0.0,8.451709
60487,2009-03-19,TR14/9,78.36,6.3255,0.0,8.451709
60488,2009-03-20,TR14/9,78.33,6.1421666,0.0,6.994706
60489,2009-03-20,NO20/14,36.834,6.1421666,0.0,6.994706
60490,2009-03-20,SU01/5B,91.49,6.1421666,0.0,6.994706
60491,2009-03-20,NH95/17,29.806,6.1421666,0.0,6.994706
60492,2009-03-20,SY68/34,70.16,6.1421666,0.0,6.994706
60493,2009-03-20,SN00/11,10.78,6.1421666,0.0,6.994706
60494,2009-03-20,ID30/1,115.24,6.1421666,0.0,6.994706
60495,2009-03-20,TQ25/86,98.94,6.1421666,0.0,6.994706
60496,2009-03-20,ST07/10,63.44,6.1421666,0.0,6.994706
60497,2009-03-21,ID30/1,115.12,6.067167,0.0,10.394835
60498,2009-03-21,NO20/14,36.834,6.067167,0.0,10.394835
60499,2009-03-21,TQ25/86,98.92,6.067167,0.0,10.394835
60500,2009-03-21,SN00/11,10.64,6.067167,0.0,10.394835
60501,2009-03-21,SU01/5B,91.31,6.067167,0.0,10.394835
60502,2009-03-21,ST07/10,63.03,6.067167,0.0,10.394835
60503,2009-03-21,SY68/34,70.14,6.067167,0.0,10.394835
60504,2009-03-21,TR14/9,78.3,6.067167,0.0,10.394835
60505,2009-03-21,NH95/17,29.797,6.067167,0.0,10.394835
60506,2009-03-22,TR14/9,78.3,7.0942497,0.4,20.199724
60507,2009-03-22,ID30/1,115.04,7.0942497,0.4,20.199724
60508,2009-03-22,TQ25/86,98.9,7.0942497,0.4,20.199724
60509,2009-03-22,NH95/17,29.806,7.0942497,0.4,20.199724
60510,2009-03-22,ST07/10,61.32,7.0942497,0.4,20.199724
60511,2009-03-22,SY68/34,70.11,7.0942497,0.4,20.199724
60512,2009-03-22,SN00/11,10.52,7.0942497,0.4,20.199724
60513,2009-03-22,SU01/5B,91.14,7.0942497,0.4,20.199724
60514,2009-03-22,NO20/14,36.85,7.0942497,0.4,20.199724
60515,2009-03-23,TR14/9,78.27,6.2859173,3.1999998,28.765736
60516,2009-03-23,NH95/17,29.826,6.2859173,3.1999998,28.765736
60517,2009-03-23,SU01/5B,90.99,6.2859173,3.1999998,28.765736
60518,2009-03-23,NO20/14,36.894,6.2859173,3.1999998,28.765736
60519,2009-03-23,ST07/10,60.97,6.2859173,3.1999998,28.765736
60520,2009-03-23,SN00/11,10.44,6.2859173,3.1999998,28.765736
60521,2009-03-23,TQ25/86,98.89,6.2859173,3.1999998,28.765736
60522,2009-03-23,ID30/1,114.96,6.2859173,3.1999998,28.765736
60523,2009-03-23,SY68/34,70.07,6.2859173,3.1999998,28.765736
60524,2009-03-24,NO20/14,36.865,4.038,5.5,18.141735
60525,2009-03-24,ID30/1,114.88,4.038,5.5,18.141735
60526,2009-03-24,SU81/1,56.32,4.038,5.5,18.141735
60527,2009-03-24,SU01/5B,90.91,4.038,5.5,18.141735
60528,2009-03-24,SY68/34,70.04,4.038,5.5,18.141735
60529,2009-03-24,SN00/11,10.34,4.038,5.5,18.141735
60530,2009-03-24,TQ25/86,98.88,4.038,5.5,18.141735
60531,2009-03-24,TR14/9,78.24,4.038,5.5,18.141735
60532,2009-03-24,SU71/23,49.17,4.038,5.5,18.141735
60533,2009-03-24,TL44/12,45.29,4.038,5.5,18.141735
60534,2009-03-24,NH95/17,29.837,4.038,5.5,18.141735
60535,2009-03-24,ST07/10,60.6,4.038,5.5,18.141735
60536,2009-03-25,SN00/11,10.26,6.723417,1.6000001,23.022316
60537,2009-03-25,TR14/9,78.22,6.723417,1.6000001,23.022316
60538,2009-03-25,TL33/67,87.87,6.723417,1.6000001,23.022316
60539,2009-03-25,NO20/14,36.888,6.723417,1.6000001,23.022316
